Url,Pays,Etat,Province,Ville,Nom,Adresse,Postal,Téléphone,Email,Site,GPS
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-gastern-i105691/,Autriche,Basse-Autriche,Politischer bezirk waidhofen an der thaya,Gastern,gemeindereamt der marktgemeinde gastern,"hauptstraße 19, 3852 gastern, austria",3852,Information non disponible,Information non disponible,Information non disponible,"48.89607, 15.2191"
https://fre.cityhallworldwide.com/mairie-en-autriche/township-waidhofen-an-der-thaya-i127579/,Autriche,Basse-Autriche,Politischer bezirk waidhofen an der thaya,Waidhofen an der thaya,township waidhofen an der thaya,"hauptpl. 1, 3830 waidhofen an der thaya, austria",3830,02842 503,Information non disponible,http://www.waidhofen-thaya.at/,"48.8152, 15.28699"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-rauchenwarth-i105369/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Rauchenwarth,gemeinde rauchenwarth,"kirchenpl. 1, 2320 rauchenwarth, austria",2320,02230 2777,Information non disponible,http://www.rauchenwarth.gv.at/unten_links.html,"48.08258, 16.52667"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-schwadorf-bei-wien-i105377/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Schwadorf,gemeinde schwadorf bei wien,"hauptpl. 5, 2432 schwadorf bei wien, austria",2432,Information non disponible,Information non disponible,Information non disponible,"48.0696, 16.58142"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-purkersdorf-i105463/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Purkersdorf,stadtgemeinde purkersdorf,"hauptpl. 1, 3002 purkersdorf, austria",3002,Information non disponible,Information non disponible,Information non disponible,"48.20761, 16.17793"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-gramatneusiedl-i105520/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Gramatneusiedl,gemeindeamt gramatneusiedl,"bahnstraße 2a, 2440 gramatneusiedl, austria",2440,Information non disponible,Information non disponible,Information non disponible,"48.02914, 16.48999"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-mauerbach-i105527/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Mauerbach,marktgemeinde mauerbach,"allhangstraße 14, 3001 mauerbach, austria",3001,Information non disponible,Information non disponible,http://www.mauerbach.gv.at/,"48.24722, 16.16183"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-himberg-i105556/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Himberg,marktgemeinde himberg,"hauptstraße 38, 2325 himberg bei wien, austria",2325,02235 862130,Information non disponible,http://www.gemeinde-himberg.at,"48.08353, 16.43942"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-gerasdorf-i105664/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Gerasdorf bei wien,rathaus gerasdorf,"kirchengasse 2, austria",2201,02246 22720,Information non disponible,Information non disponible,"48.29517, 16.471"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-ebergassing---wienerherberg-i105682/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Schwadorf,gemeinde ebergassing - wienerherberg,"wienerherberger str. 30, 2435 wienerherberg, austria",2435,Information non disponible,Information non disponible,Information non disponible,"48.058, 16.55018"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-pernitz-i105260/,Autriche,Basse-Autriche,Politischer bezirk wiener neustadt,Pernitz,gemeindeamt pernitz,"gentzschgasse 1, 2763 pernitz, austria",2763,02632 72220,Information non disponible,http://www.pernitz.at/,"47.89885, 15.95813"
https://fre.cityhallworldwide.com/mairie-en-autriche/ortsstelle-rohr-im-gebirge-i105373/,Autriche,Basse-Autriche,Politischer bezirk wiener neustadt,Rohr im gebirge,ortsstelle rohr im gebirge,"gegend 130a, 2663 rohr im gebirge, austria",2663,02667 8201,Information non disponible,http://www.rohrimgebirge.at/,"47.868, 15.70169"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-bad-schonau-i105576/,Autriche,Basse-Autriche,Politischer bezirk wiener neustadt,Bad schönau,gemeindeamt bad schonau,"kurhausstraße 8, 2853 bad schönau, austria",2853,02646 8284,Information non disponible,http://www.badschoenau.at/,"47.49579, 16.23309"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadertgemeinde-kirchschlag-im-d-b-w-i105588/,Autriche,Basse-Autriche,Politischer bezirk wiener neustadt,Kirchschlag in der buckligen welt,stadertgemeinde kirchschlag im d b w,"hauptpl. 1, 2860 kirchschlag in der buckligen welt, austria",2860,Information non disponible,Information non disponible,Information non disponible,"47.50222, 16.29641"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-gutenstein-i105648/,Autriche,Basse-Autriche,Politischer bezirk wiener neustadt,Gutenstein,gemeindeamt gutenstein,"markt 100, 2770 gutenstein, austria",2770,02634 7220,Information non disponible,Information non disponible,"47.87655, 15.89116"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-ebenfurth-i105698/,Autriche,Basse-Autriche,Politischer bezirk wiener neustadt,Ebenfurth,gemeindeamt ebenfurth,"hauptstraße 39, 2490 ebenfurth, austria",2490,Information non disponible,Information non disponible,Information non disponible,"47.87666, 16.37239"
https://fre.cityhallworldwide.com/mairie-en-autriche/bahnhof-gotzendorf-an-der-leitha-i105218/,Autriche,Basse-Autriche,Politischer bezirk bruck an der leitha,Götzendorf an der leitha,bahnhof götzendorf an der leitha,"hauptpl. 1, 2434 götzendorf an der leitha, austria",2434,02169 22742662,Information non disponible,http://www.goetzendorf.at/,"48.01472, 16.58118"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-sommerein-i105345/,Autriche,Basse-Autriche,Politischer bezirk bruck an der leitha,Sommerein,gemeinde sommerein,"schloßstraße 23, 2453 sommerein, austria",2453,Information non disponible,Information non disponible,Information non disponible,"47.99152, 16.65886"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-pachfurth-i105432/,Autriche,Basse-Autriche,Politischer bezirk bruck an der leitha,Rohrau,gemeindeamt pachfurth,"pachfurth, hauptstraße 29, 2471 rohrau, austria",2471,Information non disponible,Information non disponible,Information non disponible,"48.04792, 16.83256"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-der-stadtgemeinde-traiskirchen-i105295/,Autriche,Basse-Autriche,Politischer bezirk baden,Traiskirchen,rathaus der stadtgemeinde traiskirchen,"hauptpl. 13, 2514 traiskirchen, austria",2514,050 3550,Information non disponible,http://www.traiskirchen.gv.at/,"48.01359, 16.29543"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-ferschnitz-i105332/,Autriche,Basse-Autriche,Politischer bezirk amstetten,Ferschnitz,gemeindeamt ferschnitz,"marktpl. 1, 3325 ferschnitz, austria",3325,Information non disponible,Information non disponible,Information non disponible,"48.09395, 14.98413"
https://fre.cityhallworldwide.com/mairie-en-autriche/city-hall-wolkersdorf-i105206/,Autriche,Basse-Autriche,Other cities in lower austria,Wolkersdorf,city hall wolkersdorf,"hauptstraße 28, 2120 wolkersdorf im weinviertel, austria",2120,02245 24010,Information non disponible,http://www.wolkersdorf.at/rathaus/,"48.38317, 16.51782"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-traismauer---stadtamt-i105294/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Traismauer,stadtgemeinde traismauer - stadtamt,"wr. str. 8, 3133 traismauer, austria",3133,02783 8651,Information non disponible,Information non disponible,"48.34983, 15.74421"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-pinkafeld-i105225/,Autriche,Burgenland,Politischer bezirk oberwart,Pinkafeld,stadtgemeinde pinkafeld,"hauptpl. 1, 7423 pinkafeld, austria",7423,03357 42351,Information non disponible,http://www.pinkafeld-online.at/,"47.37207, 16.12478"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-kaisersdorf-i105233/,Autriche,Burgenland,Politischer bezirk oberpullendorf,Kaisersdorf,gemeindeamt kaisersdorf,"hauptstraße 57, 7342 kaisersdorf, austria",7342,02617 2311,Information non disponible,http://www.kaisersdorf.com/,"47.534, 16.39649"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-edelstal-i105208/,Autriche,Burgenland,Politischer bezirk neusiedl am see,Edelstal,gemeindeamt edelstal,"hauptstraße 27, 2413 edelstal, austria",2413,02145 3385,Information non disponible,http://www.edelstal.gv.at/index.php,"48.09752, 16.98862"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-sieggraben-i105356/,Autriche,Burgenland,Politischer bezirk mattersburg,Sieggraben,gemeindeamt sieggraben,"obere hauptstraße 8, 7223 sieggraben, austria",7223,02621 2200,Information non disponible,http://www.sieggraben.at/,"47.64998, 16.37966"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-worterberg-i105215/,Autriche,Burgenland,Politischer bezirk güssing,Wörterberg,gemeindeamt wörterberg,"wörterberg 49, 8293 wörterberg, austria",8293,03358 2940,Information non disponible,http://www.woerterberg.at/,"47.22024, 16.09949"
https://fre.cityhallworldwide.com/mairie-en-autriche/tschanigraben-i105284/,Autriche,Burgenland,Politischer bezirk güssing,Tschanigraben,tschanigraben,"tschanigraben 41, 7540 tschanigraben, austria",7540,Information non disponible,Information non disponible,Information non disponible,"47.00672, 16.30557"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-gropetersdorf-i105245/,Autriche,Burgenland,Burgenland (Province),Grosspetersdorf,marktgemeinde großpetersdorf,"hauptstraße 36, 7503 großpetersdorf, austria",7503,03362 23110,Information non disponible,http://www.grosspetersdorf.at/,"47.23828, 16.31958"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-feldkirchen-in-karnten-i105327/,Autriche,Carinthie,Politischer bezirk feldkirchen,Feldkirchen in kärnten,stadtgemeinde feldkirchen in kärnten,"hauptpl. 5, 9560 feldkirchen in kärnten, austria",9560,04276 2511,Information non disponible,http://www.feldkirchen.at/,"46.72325, 14.0919"
https://fre.cityhallworldwide.com/mairie-en-autriche/landeshauptstadt-klagenfurt-i105586/,Autriche,Carinthie,Klagenfurt am wörthersee,Klagenfurt,landeshauptstadt klagenfurt,"neuer pl. 1, 9020 klagenfurt am wörthersee, austria",9020,0463 5370,Information non disponible,http://www.klagenfurt.at/,"46.62396, 14.30662"
https://fre.cityhallworldwide.com/mairie-en-autriche/glanegg-i105663/,Autriche,Carinthie,Politischer bezirk feldkirchen,Glanegg,glanegg,"glanegg 20, 9555 glanegg, austria",9555,04277 2276,Information non disponible,http://www.glanegg.gv.at/,"46.71501, 14.21142"
https://fre.cityhallworldwide.com/mairie-en-autriche/feldkirchen-in-karnten-i127600/,Autriche,Carinthie,Politischer bezirk feldkirchen,Feldkirchen in kärnten,feldkirchen in kärnten,"hauptpl. 5, 9560 feldkirchen in kärnten, austria",9560,04276 25110,Information non disponible,http://www.feldkirchen.at/,"46.7233, 14.09189"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-tobaj-i105297/,Autriche,Burgenland,Politischer bezirk güssing,Tobaj,gemeinde tobaj,"tobaj 107, 7540 tobaj, austria",7540,Information non disponible,Information non disponible,Information non disponible,"47.09201, 16.30369"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-der-gemeinden-bocksdorf-heugraben-und-rohr-im-bgdl-i105333/,Autriche,Burgenland,Politischer bezirk güssing,Bocksdorf,"gemeindeamt der gemeinden bocksdorf, heugraben und rohr im bgdl","herrengasse 11, 7551 bocksdorf, austria",7551,Information non disponible,Information non disponible,Information non disponible,"47.14371, 16.1767"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-sankt-michael-im-burgenland-i105402/,Autriche,Burgenland,Politischer bezirk güssing,Sankt michael im burgenland,gemeinde sankt michael im burgenland,"hauptpl. 8, 7535 sankt michael im burgenland, austria",7535,03327 22480,Information non disponible,http://www.st.michael-bgld.at/,"47.12625, 16.26943"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-eberau-i105519/,Autriche,Burgenland,Politischer bezirk güssing,Eberau,gemeinde eberau,"hauptpl. 1, 7521 eberau, austria",7521,03323 40030,Information non disponible,http://www.eberau.at/,"47.1077, 16.45979"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-inzenhof-i105615/,Autriche,Burgenland,Politischer bezirk güssing,Inzenhof,gemeinde inzenhof,"inzenhof 42, 7540 inzenhof, austria",7540,03322 43870,Information non disponible,http://www.inzenhof.at/,"47.01221, 16.31606"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-rauchwart-im-burgenland-i105627/,Autriche,Burgenland,Politischer bezirk güssing,Sankt michael im burgenland,gemeinde rauchwart im burgenland,"rauchwart 116, 7535 rauchwart im burgenland, austria",7535,Information non disponible,Information non disponible,Information non disponible,"47.13321, 16.22541"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-sankt-martin-an-der-raab-i105403/,Autriche,Burgenland,Politischer bezirk jennersdorf,Sankt martin an der raab,gemeindeamt sankt martin an der raab,"hauptpl. 7, 8383 st. martin an der raab, austria",8383,03329 45366,Information non disponible,http://www.sankt-martin-raab.at/,"46.92056, 16.13404"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeindeamt-rudersdorf-i105427/,Autriche,Burgenland,Politischer bezirk jennersdorf,Rudersdorf,marktgemeindeamt rudersdorf,"kirchenpl. 1, 7571 rudersdorf, austria",7571,03382 715000,Information non disponible,http://www.rudersdorf.at/,"47.04956, 16.12206"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-rudersdorf-auenstelle-dobersdorf-i105686/,Autriche,Burgenland,Politischer bezirk jennersdorf,Königsdorf,gemeindeamt rudersdorf außenstelle dobersdorf,"kirchenstraße 100, 7564 dobersdorf, austria",7564,Information non disponible,Information non disponible,Information non disponible,"47.0225, 16.1444"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-minihof-liebau-i111564/,Autriche,Burgenland,Politischer bezirk jennersdorf,Mühlgraben,gemeinde minihof-liebau,"minihof-liebau 6, 8384 minihof-liebau, austria",8384,03329 2225,Information non disponible,https://www.minihof-liebau.at/,"46.88247, 16.07432"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-mattersburg-i105528/,Autriche,Burgenland,Politischer bezirk mattersburg,Mattersburg,stadtgemeinde mattersburg,"brunnenpl. 4, 7210 mattersburg, austria",7210,02626 623320,Information non disponible,http://www.mattersburg.gv.at/,"47.73834, 16.40159"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-marz-i105529/,Autriche,Burgenland,Politischer bezirk mattersburg,Marz,gemeinde marz,"schulstraße 11, 7221 marz, austria",7221,02626 639200,Information non disponible,http://www.marz.at/,"47.71577, 16.41681"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-sankt-andra-am-zicksee-i105311/,Autriche,Burgenland,Politischer bezirk neusiedl am see,Sankt andrä am zicksee,gemeindeamt sankt andrä am zicksee,"hauptstraße 59, 7161 st. andrä am zicksee, austria",7161,02176 2300,Information non disponible,http://www.standraezicksee.at/,"47.7849, 16.94411"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-potzneusiedl-i105468/,Autriche,Burgenland,Politischer bezirk neusiedl am see,Potzneusiedl,gemeinde potzneusiedl,"untere hauptstraße 26, 2473 potzneusiedl, austria",2473,Information non disponible,Information non disponible,Information non disponible,"48.04358, 16.95198"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-andau-i105729/,Autriche,Burgenland,Politischer bezirk neusiedl am see,Andau,gemeindeamt andau,"hauptgasse 8, 7163 andau, austria",7163,Information non disponible,Information non disponible,http://www.andau-gemeinde.at/kontakt/,"47.77494, 17.03265"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-oberpullendorf-i105275/,Autriche,Burgenland,Politischer bezirk oberpullendorf,Oberpullendorf,stadtgemeinde oberpullendorf,"hauptstraße 9, 7350 oberpullendorf, austria",7350,Information non disponible,Information non disponible,Information non disponible,"47.50123, 16.50539"
https://fre.cityhallworldwide.com/mairie-en-autriche/polgarmesteri-hivatal-sopronkovesd-i105511/,Autriche,Burgenland,Politischer bezirk oberpullendorf,Nikitsch,polgármesteri hivatal sopronkövesd,"sopronkövesd, kossuth lajos utca 77., 9483 hungary",9483,(99) 536 000,Information non disponible,http://www.sopronkovesd.hu/,"47.5454, 16.74491"
https://fre.cityhallworldwide.com/mairie-en-autriche/polgarmesteri-hivatal-zsira-i105545/,Autriche,Burgenland,Politischer bezirk oberpullendorf,Lutzmannsburg,polgármesteri hivatal zsira,"zsira, rákóczi ferenc utca 8., 9476 hungary",9476,(99) 543 013,Information non disponible,http://www.zsira.hu/index.php/intezmenyek/2014-09-07-16-05-58,"47.4577, 16.67719"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-bad-tatzmannsdorf-i105340/,Autriche,Burgenland,Politischer bezirk oberwart,Bad tatzmannsdorf,gemeindereamt bad tatzmannsdorf,"joseph haydn-platz 1, 7431 bad tatzmannsdorf, austria",7431,Information non disponible,Information non disponible,Information non disponible,"47.33244, 16.22908"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-schandorf-i105392/,Autriche,Burgenland,Politischer bezirk oberwart,Schandorf,gemeindeamt schandorf,"schandorf 150, 7472 schandorf, austria",7472,Information non disponible,Information non disponible,Information non disponible,"47.24087, 16.42294"
https://fre.cityhallworldwide.com/mairie-en-autriche/polgarmesteri-hivatal-bucsu-i105393/,Autriche,Burgenland,Politischer bezirk oberwart,Schachendorf,polgármesteri hivatal bucsu,"bucsu, rohonczi utca 2., 9792 hungary",9792,(94) 540 505,Information non disponible,Information non disponible,"47.26393, 16.49389"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-rechnitz-i105444/,Autriche,Burgenland,Politischer bezirk oberwart,Rechnitz,gemeindeamt rechnitz,"hauptpl. 10, 7471 rechnitz, austria",7471,03363 79202,Information non disponible,http://www.rechnitz.at/,"47.30559, 16.44018"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-wolfau-i105499/,Autriche,Burgenland,Politischer bezirk oberwart,Litzelsdorf,marktgemeinde wolfau,"hauptstraße 43, 7412 wolfau, austria",7412,03356 349,Information non disponible,http://www.wolfau.at/,"47.20105, 16.13444"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-olbendorf-i105500/,Autriche,Burgenland,Politischer bezirk oberwart,Litzelsdorf,gemeindeamt olbendorf,"litzelsdorf-olbendorf, 7532, austria",7532,Information non disponible,Information non disponible,Information non disponible,"47.21603, 16.16805"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-badersdorf-i105521/,Autriche,Burgenland,Politischer bezirk oberwart,Badersdorf,gemeinde badersdorf,"badersdorf 33, 7512 badersdorf, austria",7512,Information non disponible,Information non disponible,http://www.badersdorf.at/,"47.19419, 16.37277"
https://fre.cityhallworldwide.com/mairie-en-autriche/hannersdorf-i105641/,Autriche,Burgenland,Politischer bezirk oberwart,Hannersdorf,hannersdorf,"hannersdorf 166, 7473 hannersdorf, austria",7473,03364 2226,Information non disponible,https://www.hannersdorf.at/,"47.22859, 16.38408"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-statzendorf-i105335/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Statzendorf,gemeinde statzendorf,"absdorf 65, 3125 absdorf, austria",3125,Information non disponible,Information non disponible,Information non disponible,"48.30838, 15.63533"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtamt-tulln-an-der-donau-i105282/,Autriche,Basse-Autriche,Other cities in lower austria,Tulln,stadtamt tulln an der donau,"minoritenpl. 1, 3430 tulln an der donau, austria",3430,Information non disponible,Information non disponible,Information non disponible,"48.3325, 16.04943"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-fischamend-i105541/,Autriche,Basse-Autriche,Other cities in lower austria,Fischamend dorf,stadtgemeinde fischamend,"bahnhofstraße 1, 2401 fischamend, austria",2401,02232 76323,Information non disponible,http://www.fischamend.gv.at/,"48.11834, 16.61142"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-hainburg-addonau-i127603/,Autriche,Basse-Autriche,Other cities in lower austria,Hainburg an der donau,stadtgemeinde hainburg a.d.donau,"hauptpl. 23, 2410 hainburg an der donau, austria",2410,02165 62111,Information non disponible,http://www.hainburg.at/,"48.14771, 16.94179"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeindeamt-sankt-georgen-am-ybbsfelde-i105417/,Autriche,Basse-Autriche,Politischer bezirk amstetten,Sankt georgen am ybbsfelde,marktgemeindeamt sankt georgen am ybbsfelde,"marktstraße 30, 3304 st. georgen am ybbsfelde, austria",3304,07473 23120,Information non disponible,http://www.st-georgen-ybbsfelde.gv.at/,"48.12893, 14.95494"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-opponitz-i105497/,Autriche,Basse-Autriche,Politischer bezirk amstetten,Opponitz,gemeinde opponitz,"hauslehen 21, 3342 hauslehen, austria",3342,Information non disponible,Information non disponible,Information non disponible,"47.87701, 14.82383"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-hollenstein-an-der-ybbs-i105619/,Autriche,Basse-Autriche,Politischer bezirk amstetten,Hollenstein an der ybbs,gemeindereamt hollenstein an der ybbs,"walcherbauer 2, 3343 walcherbauer, austria",3343,07445 2180,Information non disponible,Information non disponible,"47.80364, 14.77189"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-der-marktgemeinde-sonntagberg-i105709/,Autriche,Basse-Autriche,Politischer bezirk amstetten,Sonntagberg,gemeindeamt der marktgemeinde sonntagberg,"waidhofner str. 20, 3332 rosenau am sonntagberg, austria",3332,Information non disponible,Information non disponible,http://www.sonntagberg.gv.at/,"48.00958, 14.74077"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-amstetten-i127577/,Autriche,Basse-Autriche,Politischer bezirk amstetten,Amstetten,stadtgemeinde amstetten,"rathausstraße 1, 3300 amstetten, austria",3300,07472 601,Information non disponible,http://www.amstetten.at/,"48.12293, 14.87109"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-teesdorf-i105307/,Autriche,Basse-Autriche,Politischer bezirk baden,Teesdorf,gemeinde teesdorf,"schulstraße 11, 2524 teesdorf, austria",2524,02253 81440,Information non disponible,http://www.teesdorf.at/,"47.94856, 16.28313"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-pottenstein-i105470/,Autriche,Basse-Autriche,Politischer bezirk baden,Pottenstein,gemeindereamt der marktgemeinde pottenstein,"hauptpl. 13, 2563 pottenstein, austria",2563,Information non disponible,Information non disponible,Information non disponible,"47.95916, 16.09755"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-pottendorf-i105471/,Autriche,Basse-Autriche,Politischer bezirk baden,Pottendorf,gemeindereamt der marktgemeinde pottendorf,"hauptstraße 11, 2486 pottendorf, austria",2486,Information non disponible,Information non disponible,Information non disponible,"47.9109, 16.3874"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-marktgemeinde-leobersdorf-i105558/,Autriche,Basse-Autriche,Politischer bezirk baden,Leobersdorf,gemeindeamt marktgemeinde leobersdorf,"rathauspl. 1, 2544 leobersdorf, austria",2544,02256 62396,Information non disponible,http://www.leobersdorf.at/,"47.92866, 16.21726"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-gunselsdorf-i105581/,Autriche,Basse-Autriche,Politischer bezirk baden,Günselsdorf,marktgemeinde günselsdorf,"wr. neustädterstraße 2, 2525 günselsdorf, austria",2525,Information non disponible,Information non disponible,Information non disponible,"47.94406, 16.25994"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-enzesfeld-lindabrunn-i105626/,Autriche,Basse-Autriche,Politischer bezirk baden,Hirtenberg,marktgemeinde enzesfeld-lindabrunn,"hauptstraße 12, 2551 enzesfeld-lindabrunn, austria",2551,Information non disponible,Information non disponible,http://www.enzesfeld-lindabrunn.at/,"47.92083, 16.18696"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-heiligenkreuz-i105631/,Autriche,Basse-Autriche,Politischer bezirk baden,Heiligenkreuz,gemeinde heiligenkreuz,"hauptstraße 7, 2532 heiligenkreuz im wienerwald, austria",2532,Information non disponible,Information non disponible,Information non disponible,"48.05656, 16.12967"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-ebreichsdorf-i105695/,Autriche,Basse-Autriche,Politischer bezirk baden,Ebreichsdorf,stadtgemeinde ebreichsdorf,"rathauspl. 1, 2483 ebreichsdorf, austria",2483,02254 722180,Information non disponible,http://www.ebreichsdorf.at/,"47.96268, 16.39948"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-baden-i105715/,Autriche,Basse-Autriche,Politischer bezirk baden,Baden,rathaus baden,"hauptpl. 1, 2500 baden, austria",2500,02252 86800,Information non disponible,Information non disponible,"48.00777, 16.23414"
